"starting_lang","lang_switch","cs","sensical","condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,5," water"," water",11.032362
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,6," on"," on",10.110416
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,7," the"," the",1.6461079
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,8," track"," track_.",6.932034
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,1,"ña","ña",10.228872
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,2," Torres"," Torres",11.214356
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,3," sorbe"," sor_be",14.5870956
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,4," el"," el",1.4055811
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,5," juice"," juice",14.114358
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,6," in"," in",8.963882
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,7," the"," the",4.174449
"Spanish","Spanish --> English","CS","sense","CS_sense",143,"Doña Torres sorbe el juice in the lounge.",76.1800819,8," lounge"," lounge_.",11.4914882
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,2," Smith"," Smith",8.4011345
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,3," devora"," dev_ora",22.079235
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,4," la"," la",2.643729
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,5," dinner"," dinner",14.025465
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,6," at"," at",9.402273
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,7," his"," his",3.619665
"Spanish","Spanish --> English","CS","sense","CS_sense",147,"Don Smith devora la dinner at his desk.",68.8399335,8," desk"," desk_.",8.668432
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,2," Ortiz"," Ortiz",11.808861
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,3," escribe"," esc_ribe",14.939264
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,4," el"," el",3.4895978
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,5," book"," book",10.869422
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,6," in"," in",8.488039
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,7," the"," the",2.1131446
"Spanish","Spanish --> English","CS","sense","CS_sense",151,"Don Ortiz escribe el book in the library.",64.4572114,8," library"," library_.",12.748883
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,2," esposo"," es_pos_o",15.48494347
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,3," derrama"," der_rama",11.9866505
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,4," una"," un_a",4.39814535
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,5," soup"," soup",15.52236
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,6," on"," on",7.596403
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,7," the"," the",0.94070756
"Spanish","Spanish --> English","CS","sense","CS_sense",155,"El esposo derrama una soup on the counter.",65.96524538,8," counter"," counter_.",10.0360355
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,2," mapache"," map_ache",15.331376
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,3," consume"," consume",10.004204
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,4," un"," un",2.1965575
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,5," fish"," fish",18.810822
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,6," in"," in",5.9682145
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,7," the"," the",2.3197718
"Spanish","Spanish --> English","CS","sense","CS_sense",159,"El mapache consume un fish in the stream.",65.2052156,8," stream"," stream_.",10.5742698
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,2," empleada"," em_ple_ada",11.25994215
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,3," sorbe"," sor_be",19.523184
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,4," el"," el",1.1845876
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,5," ajedrez"," a_j_ed_rez",14.02319826
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,6," en"," en",5.447201
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,7," la"," la",0.73162407
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",20,"La empleada sorbe el ajedrez en la mañana.",58.85196926,8," mañana"," ma_ñ_ana_.",6.682232189
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,2," cantante"," cant_ante",10.85078
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,3," derrama"," der_rama",13.6164552
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,4," una"," un_a",2.31903298
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,5," carrera"," car_rera",11.5596972
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,6," en"," en",4.5727096
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,7," su"," su",3.4080582
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",25,"El cantante derrama una carrera en su piso.",57.28140628,8," piso"," p_iso_.",10.9546731
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,2," hermano"," her_man_o",12.13449609
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,3," escribe"," esc_ribe",12.7921236
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,4," el"," el",3.7101784
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,5," espejo"," es_pe_jo",12.5212806
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,6," en"," en",5.2711415
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,7," su"," su",2.9852035
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",31,"Un hermano escribe el espejo en su habitación.",54.39101421,8," habitación"," habit_aci_ón_.",4.976590517
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,2," abogado"," ab_og_ado",10.14695524
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,3," devora"," dev_ora",15.6743676
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,4," la"," la",4.65022
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,5," playa"," play_a",8.703419072
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,6," en"," en",6.0228357
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,7," la"," la",1.2998849
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",35,"El abogado devora la playa en la silla.",56.93346981,8," silla"," s_illa_.",10.4357873
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,2," halcón"," hal_c_ón",12.81003259
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,3," consume"," consume",15.580641
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,4," un"," un",3.0284574
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,5," fondo"," fond_o",13.4302125
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,6," en"," en",4.71068
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,7," el"," el",1.5665181
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",39,"El halcón consume un fondo en el río.",59.20833681,8," río"," r_í_o_.",8.081795224
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,1,"ña","ña",10.231174
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,2," Harris"," Harris",12.819777
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,3," cocina"," coc_ina",13.66309705
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,4," el"," el",4.629952
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,5," puente"," pu_ente",10.6483154
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,6," en"," en",5.4424453
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,7," la"," la",1.2345235
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",60,"Doña Harris cocina el puente en la sartén.",66.38514298,8," sartén"," s_art_én_.",7.715858731
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,1,"ña","ña",10.231174
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,2," López"," L_ó_pez",11.61968703
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,3," vuela"," v_uel_a",15.4040608
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,4," el"," el",5.2612934
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,5," barco"," bar_co",8.9693204
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,6," en"," en",6.5040374
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,7," la"," la",1.2090892
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",64,"Doña López vuela el barco en la tarde.",65.50657645,8," tarde"," t_arde_.",6.307914229
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,1,"na","na",4.932543
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,2," esposa"," es_pos_a",10.9525932
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,3," fríe"," fr_í_e",21.8302798
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,4," la"," la",3.1409574
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,5," nube"," n_ube",16.050729
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,6," con"," con",6.515076
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,7," las"," las",5.598557
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",68,"Una esposa fríe la nube con las hierbas.",78.62549686,8," hierbas"," hier_bas_.",9.604761455
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,2," Muñoz"," Mu_ñ_oz",14.85591393
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,3," mastica"," m_astic_a",20.3828052
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,4," el"," el",3.4568117
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,5," ascensor"," asc_ensor",14.843209
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,6," durante"," dur_ante",9.614067037
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,7," el"," el",1.6347716
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",72,"Don Muñoz mastica el ascensor durante el almuerzo.",70.96024499,8," almuerzo"," al_m_uer_zo_.",6.172666552
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,2," Johnson"," Johnson",8.656911
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,3," come"," come",13.193558
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,4," el"," el",10.480953
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,5," ensayo"," ens_ay_o",11.1008186
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,6," en"," en",7.0651183
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,7," su"," su",3.2735622
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",76,"Don Johnson come el ensayo en su oficina.",65.85735474,8," oficina"," of_ic_ina_.",12.08643364
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,2," fontanero"," font_an_ero",15.64975317
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,3," hornea"," hor_nea",21.189526
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,4," el"," el",2.6347418
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,5," dolor"," d_olor",13.892553
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,6," en"," en",6.4479895
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,7," el"," el",1.320604
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",100,"El fontanero hornea el dolor en el horno.",63.14440655,8," horno"," horn_o_.",2.009239084
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,1,"na","na",4.9315853
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,2," jueza"," j_ue_za",13.3521649
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,3," bebe"," be_be",12.2184417
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,4," el"," el",3.6330168
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,5," banco"," ban_co",12.4051975
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,6," en"," en",6.72569
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,7," la"," la",1.6860036
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",104,"Una jueza bebe el banco en la noche.",61.4362471,8," noche"," n_oche_.",6.484147295
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,2," hija"," hij_a",9.36551645
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,3," inhala"," inh_ala",14.42994259
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,4," el"," el",1.5438184
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,5," idioma"," idi_oma",12.49042503
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,6," en"," en",6.133393
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,7," el"," el",1.3770362
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",108,"La hija inhala el idioma en el salón.",55.19986893,8," salón"," sal_ón_.",9.859737256
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,2," hermana"," her_man_a",10.55295715
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,3," pela"," p_ela",17.1205464
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,4," una"," un_a",2.89397308
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,5," cuchara"," c_uch_ara",10.28025519
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,6," en"," en",6.602045
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,7," la"," la",0.7449814
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",112,"La hermana pela una cuchara en la bolsa.",57.91579141,8," bolsa"," b_ols_a_.",9.721033196
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,2," gerente"," g_erent_e",13.29212467
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,3," canta"," c_anta",14.7953264
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,4," una"," un_a",3.33025764
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,5," tortuga"," tort_uga",11.23786085
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,6," en"," en",6.5214696
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,7," el"," el",2.068383
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",116,"Un gerente canta una tortuga en el autobús.",63.17367865,8," autobús"," aut_ob_ú_s_.",11.9282565
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,1,"na","na",4.932862
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,2," abuela"," ab_uel_a",10.61464242
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,3," lee"," le_e",8.7175028
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,4," una"," un_a",2.257615
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,5," rana"," r_ana",11.1185284
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,6," durante"," dur_ante",9.5623183
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,7," la"," la",1.8321035
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",140,"Una abuela lee una rana durante la película.",59.93890662,8," película"," pel_í_cul_a_.",10.90333421
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,0,"na","na",4.9322767
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,1," jugadora"," jug_ad_ora",12.0597934
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,2," se"," se",3.4923387
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,3," traga"," tr_aga",11.7152277
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,4," el"," el",2.4002578
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,5," papel"," pap_el",7.456814112
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,6," en"," en",4.7975516
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,7," el"," el",0.20253256
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",144,"Una jugadora se traga el papel en el gimnasio.",65.42693984,8," gimnasio"," g_im_nas_io_.",18.3701473
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,1,"na","na",4.9322767
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,2," madre"," mad_re",8.270898632
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,3," toma"," to_ma",7.868115275
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,4," una"," un_a",3.0475071
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,5," cama"," c_ama",10.5216937
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,6," durante"," dur_ante",8.6280584
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,7," la"," la",0.8467187
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",148,"Una madre toma una cama durante la cita.",60.79827971,8," cita"," c_ita_.",16.6830112
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,2," amigo"," am_igo",11.4204525
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,3," baila"," bail_a",11.6466056
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,4," un"," un",4.2279468
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,5," pepino"," p_ep_ino",20.809429
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,6," en"," en",7.0728736
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,7," la"," la",0.91757476
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",152,"Un amigo baila un pepino en la acogida.",78.53606496,8," acogida"," ac_og_ida_.",22.4411827
"Spanish","Spanish -->Spanish","noCS","nonsense","noCS_nonsense",156,"Un hijo vierte el caballo sobre la camisa.",56.75930734,2," hijo"," hij_o",13.14530469
