"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",127,"The hiker cooks a blanco pollo en el fuego.",61.92408953,9," fuego"," fue_go_.",1.829806256
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,2," priest"," priest",9.493071
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,3," eats"," eats",10.192031
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,4," the"," the",1.6704032
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,5," verde"," ver_de",17.2963967
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,6," aguacate"," ag_u_ac_ate",8.821251079
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,7," en"," en",10.318254
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,8," la"," la",2.0422175
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",131,"The priest eats the verde aguacate en la iglesia.",62.52101079,9," iglesia"," ig_les_ia_.",2.687386307
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,2," worker"," worker",9.831284
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,3," chews"," che_ws",13.5671763
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,4," the"," the",1.6536341
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,5," verde"," ver_de",19.442254
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,6," chicle"," ch_icle",8.3298282
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,7," en"," en",10.713808
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,8," el"," el",2.4164016
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",135,"The worker chews the verde chicle en el edificio.",76.11068871,9," edificio"," ed_ific_io_.",10.15630251
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,2," godfather"," god_father",15.3165355
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,3," flies"," flies",13.553572
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,4," the"," the",4.277769
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,5," negro"," negro",11.0758
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,6," avión"," av_i_ón",19.4962615
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,7," sobre"," so_bre",9.58908
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,8," la"," la",1.3030057
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH",139,"A godfather flies the negro avión sobre la ciudad.",76.20101143,9," ciudad"," c_i_ud_ad_.",1.58898773
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,2," cousin"," cousin",10.580834
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,3," dances"," dances",12.998221
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,4," a"," a",4.877022
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,5," vals"," v_als",9.507109
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,6," alemán"," a_lem_án",18.04068231
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,7," en"," en",13.583422
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,8," la"," la",0.87311596
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",1,"A cousin dances a vals alemán en la boda.",74.69668228,9," boda"," b_oda_.",4.23627601
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,2," coach"," coach",9.994206
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,3," chugs"," ch_ugs",14.5806135
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,4," the"," the",4.434114
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,5," agua"," ag_ua",12.25693224
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,6," estadounidense"," est_ad_oun_id_ense",18.08504843
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,7," en"," en",7.6518207
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,8," el"," el",1.3103901
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",5,"A coach chugs the agua estadounidense en el campo.",73.27512906,9," campo"," camp_o_.",4.9620041
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,2," chemist"," chemist",12.778033
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,3," pours"," p_ours",8.194489882
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,4," the"," the",4.696531
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,5," tinte"," tint_e",20.638919
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,6," verde"," ver_de",11.0085813
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,7," en"," en",6.5373764
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,8," el"," el",2.8886626
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",9,"A chemist pours the tinte verde en el cuenco.",72.89872472,9," cuenco"," cu_en_co_.",6.156131539
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,2," patient"," patient",9.587524
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,3," swallows"," swall_ows",9.383223203
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,4," a"," a",0.44419897
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,5," pastilla"," past_illa",16.2554497
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,6," blanca"," bl_anca",9.05332552
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,7," en"," en",10.743588
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,8," la"," la",1.9557221
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",13,"A patient swallows a pastilla blanca en la oficina.",67.0822443,9," oficina"," of_ic_ina_.",9.659212806
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,2," librarian"," l_ibrarian",12.7169588
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,3," reads"," reads",7.18892
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,4," a"," a",1.5307411
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,5," revista"," rev_ista",20.384463
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,6," roja"," ro_ja",14.7099696
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,7," durante"," dur_ante",10.53456046
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,8," el"," el",1.7861538
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",17,"A librarian reads a revista roja durante el almuerzo.",73.77170416,9," almuerzo"," al_m_uer_zo_.",4.9199374
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,2," janitor"," jan_itor",12.05485137
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,3," sips"," s_ips",15.948238
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,4," the"," the",4.3506956
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,5," jugo"," jug_o",18.816504
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,6," verde"," ver_de",5.335290532
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,7," en"," en",10.190475
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,8," la"," la",0.5789764
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",42,"The janitor sips the jugo verde en la tienda.",74.95786574,9," tienda"," ti_enda_.",7.682834838
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,2," playwright"," play_wright",12.4376566
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,3," writes"," writes",5.11532
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,4," the"," the",1.933426
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,5," libro"," lib_ro",20.5866963
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,6," estadounidense"," est_ad_oun_id_ense",17.07871885
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,7," en"," en",6.62802
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,8," el"," el",1.876581
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",46,"A playwright writes the libro estadounidense en el sótano.",81.17553445,9," sótano"," s_ó_t_ano_.",15.51911571
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,2," child"," child",8.086095
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,3," spills"," spills",12.138573
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,4," a"," a",3.1226244
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,5," sopa"," s_opa",20.964818
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,6," amarilla"," am_ar_illa",12.65791475
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,7," en"," en",7.188713
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,8," la"," la",0.8862877
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",50,"The child spills a sopa amarilla en la mesa.",66.27651248,9," mesa"," mes_a_.",1.231486636
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,2," aunt"," aunt",11.921968
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,3," devours"," dev_ours",14.3047347
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,4," the"," the",0.86986625
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,5," alemana"," ale_man_a",25.8554794
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,6," cena"," c_ena",16.216229
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,7," en"," en",10.891342
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,8," la"," la",0.88606924
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",54,"The aunt devours the alemana cena en la cocina.",82.24526088,9," cocina"," coc_ina_.",1.299572289
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH",58,"The fox consumes a pescado blanco en el charco.",72.81138893,2," fox"," fox",10.832517
