"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",131,"The hiker cooks a white pollo en el fuego.",68.96176722,7," en"," en",8.108806
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",131,"The hiker cooks a white pollo en el fuego.",68.96176722,8," el"," el",5.8147993
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",131,"The hiker cooks a white pollo en el fuego.",68.96176722,9," fuego"," fue_go_.",3.651798216
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,2," butcher"," butcher",13.527929
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,3," fries"," fries",11.350132
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,4," the"," the",4.4848027
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,5," red"," red",8.482006
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,6," carne"," car_ne",15.7499893
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,7," con"," con",8.713897
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,8," el"," el",8.071311
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",135,"A butcher fries the red carne con el pimiento.",78.36250746,9," pimiento"," pim_ient_o_.",7.98244046
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,2," godfather"," god_father",15.3166666
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,3," flies"," flies",13.556353
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,4," the"," the",4.28121
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,5," gray"," gray",9.856516
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,6," avión"," av_i_ón",17.5609588
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,7," sobre"," so_bre",11.5552285
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,8," la"," la",1.8393931
"English","English --> Spanish","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","CWH","CS_CWH",139,"A godfather flies the gray avión sobre la ciudad.",75.63053302,9," ciudad"," c_i_ud_ad_.",1.664207022
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,2," librarian"," l_ibrarian",12.714737
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,3," reads"," reads",7.1898546
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,4," a"," a",1.5301584
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,5," magazine"," magazine",4.889965
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,6," roja"," ro_ja",29.076925
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,7," durante"," dur_ante",11.651526
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,8," el"," el",1.4434695
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",0,"A librarian reads a magazine roja durante el almuerzo.",71.48224641,9," almuerzo"," al_m_uer_zo_.",2.985610914
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,2," patient"," patient",9.587609
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,3," swallows"," swall_ows",9.381281343
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,4," a"," a",0.44541997
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,5," pill"," pill",0.87131006
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,6," blanca"," bl_anca",23.711225
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,7," en"," en",9.914101
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,8," la"," la",1.6675013
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",4,"A patient swallows a pill blanca en la oficina.",64.01896316,9," oficina"," of_ic_ina_.",8.440515491
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,2," cousin"," cousin",10.58048
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,3," dances"," dances",12.997824
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,4," a"," a",4.8672404
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,5," waltz"," w_alt_z",3.182476987
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,6," aleman"," ale_man",23.22542852
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,7," en"," en",13.035987
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,8," la"," la",0.7760041
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",8,"A cousin dances a waltz aleman en la boda.",73.82760276,9," boda"," b_oda_.",5.162161737
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,2," chemist"," chemist",12.778033
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,3," pours"," p_ours",8.194489882
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,4," the"," the",4.696531
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,5," dye"," dye",9.309913
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,6," verde"," ver_de",16.377818
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,7," en"," en",9.526189
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,8," el"," el",2.960805
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",12,"A chemist pours the dye verde en el cuenco.",70.2124484,9," cuenco"," cu_en_co_.",6.368669523
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,2," coach"," coach",9.994346
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,3," chugs"," ch_ugs",14.5795217
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,4," the"," the",4.429404
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,5," water"," water",4.3488665
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,6," estadounidense"," est_ad_oun_id_ense",26.68099166
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,7," en"," en",9.333846
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,8," el"," el",1.5008515
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",16,"A coach chugs the water estadounidense en el campo.",75.76641068,9," campo"," camp_o_.",4.89858332
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,2," child"," child",8.086051
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,3," spills"," spills",12.142203
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,4," a"," a",3.1207256
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,5," soup"," soup",9.257349
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,6," amarilla"," am_ar_illa",24.8723113
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,7," en"," en",7.1411633
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,8," la"," la",0.7913338
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",40,"The child spills a soup amarilla en la mesa.",67.59036348,9," mesa"," mes_a_.",2.179226481
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,2," aunt"," aunt",11.921952
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,3," devours"," dev_ours",14.3086944
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,4," the"," the",0.8679261
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,5," German"," German",10.633125
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,6," cena"," c_ena",18.3842035
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,7," en"," en",13.34298
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,8," la"," la",2.4121978
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",44,"The aunt devours the German cena en la cocina.",73.4202548,9," cocina"," coc_ina_.",1.549176001
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,2," playwright"," play_wright",12.4402802
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,3," writes"," writes",5.116665
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,4," the"," the",1.9327469
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,5," book"," book",7.609599
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,6," estadounidense"," est_ad_oun_id_ense",30.1619281
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,7," en"," en",8.213597
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,8," el"," el",1.7947661
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",48,"A playwright writes the book estadounidense en el sótano.",79.28502966,9," sótano"," s_ó_t_ano_.",12.01544732
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,2," janitor"," jan_itor",12.05513556
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,3," sips"," s_ips",15.914735
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,4," the"," the",4.3388157
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,5," juice"," juice",4.206999
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,6," verde"," ver_de",22.7563685
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,7," en"," en",11.6176405
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,8," la"," la",0.770074
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",52,"The janitor sips the juice verde en la tienda.",79.4978689,9," tienda"," ti_enda_.",7.838100642
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,2," fox"," fox",10.832849
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,3," consumes"," consumes",12.678854
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,4," a"," a",2.5734692
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,5," fish"," fish",4.434316
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,6," blanco"," bl_anco",23.546649
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,7," en"," en",11.784508
"English","English --> Spanish","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","notCWH","CS_notCWH",56,"The fox consumes a fish blanco en el charco.",77.5596165,8," el"," el",3.1920168
